dialect	standard
흐물흐무흐이 쩨까만 이씨먼 인자 그거 인자 또 깬대기 그거이 또 나와 뿌리머혹씨나 여 시리 안 조으까이	흐물흐물하게 조금만 있으면 이제 그것 이제 또 번데기 그것이 또 나와 버리면 혹시나 이 실이 안 좋을까 봐
쩨깜 인능 거 쩨깜 허물허물허이 인능 거 인자 요리 건지서 우리드를 주무 인자우리으 요리 찌저가꼬 인자 또 그걸 무꼬	조금 있는 것 조금 흐물흐물하게 있는 것 이제이리 건져서 우리들을 주면 이제 우리는 이리 찢어가지고 이제 또 그걸 먹고
여러 사라미 모여서 헤야 데겐네요	여러 사람이 모여서 해야 되겠네요
인자 거그에 인자 허물허무런 그거 꼰대기 소게 인제 껍떠게 인제	이제 거기에이제 허물허물한 그것 번데기 속에 이제 껍질에 이제
쩨깜 허물허무허이 인능 걷보고 요리 찌저가 무긍 그노문 인자 또 풀쏘그미라고 배 짬서로	조금 흐물흐물하게 있는것 보고 이리 찢어서 먹은 그놈은 이제 또 풀소금이라고 베 짜면서
배 짬서 주리 떠 이리 저 오리 떠러지머 인자 그걸 인자 또 잉애 때에다가 인자요래 막 거러노코 만날 추믈 볼라가 여러가 쩨깜 떼 가꼬 또 비비먼 이서저 그걸 가꼬	베 짜면서 줄이 떠 이리 저 올이 떨어지면 이제 그걸 이제 또 잉앗대에다가 이제 이리 막걸어 놓고 만날 침을 발라가지고 이렇게 해가지고 조금 떼어가지고 또 비비면 이어져 그걸가지고
고치  크덴나 소그로	속으로  긍깨 그걸 보고 풀쏘그미라 그래써요 그러니까 그걸 보고 풀소금이라 그랬어요
그래 그걸 인자 쪼끔 떼 가꼬 인자 그걸 가꼬 요리 이스머 안 떠러지먼 또 배  를 짜고	그래 그걸 이제 조금 떼어가지고 이제 그걸 가지고 이리 이으면 안 떨어지면 또베를 짜고
그래  거또 안 쌀뭉 거는 또 안 이서저요 세서	그것도 안 삶는 것은 또 안 이어져요
세서 안 이서지는 인자 그거또 쌀무머 인자 인자 그거 엄는 사람드른 그냥 모씰 꺼 좀 구징 거 그렁 거를 또 지비 소테다가 쌀마야 데	세어서 안 이어지는 이제 그것도 삶으면 이제 이제 그것 없는 사람들은 그냥 못 쓸 것 좀 궂은 것 그런 것을 또 집 솥에다가 삶아야 돼
쌀마 가꼬 인제 그걸 잉앧 때에다가 인잗 꼬치 그걸 하나썩 인자 요릳 내 쌀마부들부들헝깨 인자 요리 거러 노먼 또 오리 떠러지먼 요리 떼 가꼬 또 요래 가꼬 요리두 개로 요리 이서 가꼬 땅 요로먼 또 이서지고 그래 가꼬 배 짜고	삶아가지고 이제 그걸 잉앗대에다가 이제 고치 그걸 하나씩 이제 이리 내어 삶아 부들부들하니까 이제 이리 걸어 놓으면 또 올이 떨어지면 이리 떼어가지고 또 이리 해 가지고 이리 두 개로 이리 이어가지고 딱 이러면 또 이어지고 그래가지고 베 짜고
베도 마니 짜셔써요	베도 많이 짜셨어요
마니 짜째	많이 짰지
거 이 멩지베 짜능 박 방버븐 삼베락 거이 가꼬요	그 이 명주베 짜는 박 방법은 삼베와 거의 같고요
배 짜능 거느 점부 가태요	베 짜는 것은 전부 같아요
인자 거그예서 인자 보디 지비라 보디라고 인능 거이 인자 다쌔 보디 아홉쌔 보디 야달쌔 보디 인자 그렁거 이짠	이제 거기에서 이제 바디집이라 바디라고 있는 것이 이제 닷새 바디 아홉새 바디 여덟새야달은 여덟의 방언형 바디이제 그런 것 있잖아요
멩지 보디는 또 똑 참비걷 걷꼬 상구 가늘고 그렁깨 인잗 다쌔 보디느두문두무너이 그러코 그래	명주 바디는 또 꼭 참빗 같고 사뭇 가늘고 그러니까 이제 닷새 바디는드문드문하게 그렇고 그래
세으막	
긍깨 인자	그러니까 이제
다쌔는 언능 언능 항개작끄너 주고 가는 배는 또 쪼깜 더디게 끄 짜 암만해도 가능깨 언능아피 안 부릉깨 인자더디게 끙코	닷 새는 얼른 얼른 한 개씩 끊어 주고 가는 베는 또 조금 더디게 끄 짜 아무래도 가느니까 얼른앞이 안 부르니까 이제 더디게 끊고
그믄 언제 여르메 그걸 짜나요 아니며는 베를 언제 짜요	그러면 언제 여름에 그걸 짜나요 아니면은 베를 언제 짜요
삼배는 인자 칠파레 짜고	음 삼베는 이제 칠팔월에 짜고
멩배느인자 삼동에 짜고	무명베는 이제 겨울에 짜고
삼동에느 삼배느 좀 버실기리지 아나요	겨울에는 삼베는 좀 바슬거리잖아요
그지요그러지요 긍깨로	
긍깨로	어 그러니까
인제 칠팔로 짜고 삼 인자 멩 저 멩배는 인자 삼동으로 짜고	이제 칠팔월로 짜고 삼 이제 무명 저 무명베는 이제 겨울로 짜고
멩지베  인제 멩지배도 인제 삼동으로 짜고	이제 명주베도 이제 겨울로 짜고
어그레 삼동으로 짜고	아 그래 겨울로 짜고
인자 멩지배느 인자 허는 사라미 썩 드무라요	이제 명주베는 이제 하는 사람이 썩 드물어요
그레요	아 그래요
집찜마덩 허능 거이 아이고	예 집집마다 하는 것이 아니고
인자멩지배는 참말로 솜씨 조은 사람들 찌비	이제 명주베는 정말로 솜씨 좋은 사람들 집
어  그런 지비서 허고	그런 집에서 하고
그런네요	음 그렇네요 예
그러면 인제되치 데충 이야기덴네	그러면 이제대충 대충 이야기 됐네
그 다으메는 인제 온만	그 다음에는 이제 옷만
네  여쭤 보고 그레나는 할 릴 다 헤따	여쭤 보고 그래 나는 할 일 다 했다
옷 만들기  옫또 마니 만드러서 이브셔찌요	옷도 많이 만들어서 입으셨지요
어유 그 다 저네는 베 짜셔 가지고 그걸로 옫 만드러서 이브셔써요	어휴 그다 전에는 베 짜셔가지고 그걸로 옷 만들어서 입으셨어요
아들 오또 짜시고	아들 옷도 짜시고
인자 어른드리 베 주무 인자 맨들그든 맨드라 바써	이제 어른들이 베어 주면이제 만들거든 만들어 봤어
천 헤가지고 누구 옫 만드셔 보셔써요	예 천 해가지고 누구 옷 만드셔보셨어요
인자	이제
에기들	아이들
씨아버니 옫허고	시아버지 옷하고
아 어른들	아 어른들
인제 어매들허고	이제 엄마들하고
네  그렁 거고	그런 것이고
머 멀로 만드셔써요 시아버지 오슨	뭐 뭘로 만드셨어요 시아버지 옷은
멩배 가꼬도 허고 삼배 가꼬도 허고	무명베 가지고도 하고 삼베 가지고도하고
그걸로 머 둘메기 가틍거 머 그렁 거 만드셔써요	음 그걸로 뭐 두루마기같은 것 뭐 그런 것 만드셨어요
인자 아홉 쌔배 그렁 거능 가꼬 두루막 거틍 거 그렁 거 허고	이제 아홉 새 베그런 것은 가지고 두루마기 같은 것 그런 것 하고
어뜨케 언트게 만드는지 두루막 어트케 만드는지 쫌 말씀 좀 헤 주세요	어떻게 어떻게 만드는지 두루마기 어떻게 만드는지 좀 말씀 해 주세요
인제 접뚜루막 헝 거 멩지 인제	이제 겹두루마기 한 것 명주 이제
네 부자찝뜨른 인자 멩지 안 녀코 쫌 살만한 사람드른 멩지 안 여코 인자 두루마글 허고 글안 하무 거느 인자 접뚜르마 인자 또 멩지 엄는 사람 비다늘 떠다가 인자 또 아늘 여코	부잣집들은 이제 명주 안 넣고 좀 살 만한 사람들은 명주 안 넣고 이제 두루마기를 하고그렇지 않으면 그것은 이제 겹두루마기 이제 또 명주 없는 사람 비단을 떠다가 이제 또 안을 넣고
인자 솜씨 조은 사람드른 그러고 엥가넌 사람드른 그냥 호뚜르막 해서 입꼬 댕기고 그래써요	이제 솜씨 좋은 사람들은 그리하고 어지간한 사람들은 그냥 홑두루마기 해서 입고 다니고 그랬어요
요 요새가 가찌 머 인는 사람드른 조논닙꼬 댕이고 엄는 사라문 그냥 아무꺼이라도 입꼬 댕기데끼 저네	요 요새와 같지 뭐 있는 사람들은 좋은 옷 입고 다니고 없는사람은 그냥 아무 것이라도 입고 다니듯이 전에
그러면 천 떠가지고 만드러라 그러면 어떠께 만드셔요 어떠케	그러면 천 떠가지고 만들어라 그러면 어떻게 만드셔요 어떻게
인자 오또 베는 사라미 따로 이써요 집마둥 다 베능 거이 아이고 인자 옫 잘베는 지비 가서 베가꼬 와서 인자 거 맨드러라 그러먼 인자 맨드리곤드	이제 옷도 베는사람이 따로 있어요 집마다 다 베는 것이 아니고 이제 옷 잘 베는 집에 가서 베어가지고와서 이제 그 만들어라 그러면 이제 만들곤
우리 친정 어무니는 그렁 거또 잘 베고	우리 친정어머니는 그런 것도 잘 베고
그렁깨 누에 고치 그렁 거또 잘 허고 그렁깨 머 너만테 배우꺼이 엉꼬 우리 어무니한테 배아찌요	그러니까 누에고치 그런 것도 잘하고 그러니까 뭐 남한테 배운 것이없고 우리 어머니한테 배웠지요
거 인자 두루막 거틍 거또 해 바야 시집 가문	그 이제 두루마기 같은 것도 해봐야 시집 가면
허능 거이라고 우리 올캐르 열 딸 인자 어매다 엄는 사라믈우리 친정에도 좀 업씨 사라써요	하는 것이라고 우리 올케를 열 딸 이제 엄마 없는 사람을 우리 친정에도 좀 없이 살았어요
그릉깨로 거 인자 울 어매가 그런 눈쌀미가 이씽깨 그렁 걸 배아 가꼬 만날 너무배 매로 댕기고 배 나라 주고 배 짜고 머 그렁 걸 헝깨	그러니까 그 이제 우리 엄마가 그런 눈썰미가 있으니까 그런 걸 배워가지고 만날 남의 베 매러다니고 베 날아 주고 베 짜고 뭐 그런 걸 하니까
인자 울 올캐르 인자 열다서쌀 뭉능 걸 어매도 엉꼬 그리 인능 거를 인자 데이다가 주구 어매가 일칭이 주거 부리고 인자 호래비가 인자 말허자머 호라부지허고 인자 사능 걸 데꼬 와 농깨 멀 몰 모리는디 그러 우러 올캐도 눈쌀미가 그리 조아서 잘 배우드라네요	이제 우리 올케를 이제 열다섯 살 먹은 걸 엄마도 없고 그리 있는 것을 이제 데려다가 저희 엄마가 일찍 죽어 버리고 이제 홀아비가 이제 말하자면 홀아버지하고 이제 사는걸 데리고 와 놓으니까 몰 모르는데 그러 우리 올케도 눈썰미가 그리 좋아서 잘 배우더라네요
그래 인제 나 네살 무거서 올캐가 완는디 울 올캐 울 엄니는 그냥 금 바꾸로 먿두리로 댕기고 머 금 바쿠러 너무 이리나 댕기고 그래도 인자 울 올캐르 그르시 잘 배와농깨로	그래 이제 나 네 살 먹어서 울케가 왔는데 우리 올케 우리 엄마는 그냥 금 밖으로뭐  다니고 뭐 금 밖으로 남의 일이나 다니고 그래도 이제 우리 올케를 그렇게 잘 배워놓으니까
울 올캐가 그냥 어매메이라 나이 에 애기라 농깨르 어매메이로 그리 사라농깨울 올캐느 똑 또 자기 딸 키우데끼 나를 키우고	우리 올케가 그냥 엄마 같아 내가 아기었으니까 엄마처럼 그리 살아 놓으니까 우리 올케는 꼭 또 자기 딸 키우듯이 나를 키우고
그래 울 올캐가 데꼬 안자서 울 어맨테 배아 가꼬 또 울 올캐가 데꼬 안자 날 그리 겔차 주고	그래 우리 올케가 데리고 앉아서 우리 엄마한테 배워가지고 또 우리 올케가데리고 앉아 날 그리 가르쳐 주고
또 울 언니가 옥곡 상깨로 우런니가 또 수물아호베 혼자 데써	또 우리 언니가옥곡 사니까 우리 언니가 또 스물 아홉에 혼자 됐어
수물아호베 혼자 데 가꼬 애기는 너열 나 노코 우리 형부가 구니네 가따 와서  주거 부러농깨로 도라가시농깨로	스물 아홉에 혼자 돼가지고 아이는 넷을 낳아 놓고 우리형부가 군인에 갔다 와서 죽어 버려 놓으니까 돌아가셔 놓으니까
그 또 우리 어매 미테서 커 농깨 울 언니도 그리 잘 헝깨 나는 그냥 우런니지비반쯤 살데끼 해써	그 또 우리 엄마 밑에서 커 놓으니까 우리 언니도 그리 잘 하니까 나는 그냥 우리 언니 집에서 반쯤 산 듯했어
그 애기들 봐 주고 또 거그서 또 배우고	그 아이들 봐 주고 또 거기서 또 배우고
긍깨 머 바느질도 너무 소네 가서 허도 안 허고	그러니까 뭐 바느질도 남의 손에서 하지도 않고
시지볼 때 오또 점부 우런니지비 가 가서 우런니가 허고 또 날 보고 바그라고인자 베 주고 금서 바그라고 그러먼 이 시터 주먼 인자 또 나가 허고	시집올 때 옷도 전부 우리 언니집 가서 우리 언니가 하고 또 나보고 박으라고 이제 베어 주고 그러면서 박으라고 그러면 이  주면 이제 또 내가 하고
그래가꼬 와 농깨 머 옫 허고 그렁 거는 넘한테 머 아수운 거이 업씨 배와써	그래가지고 와 놓으니까 뭐 옷 하고 그런 것은 남한테 뭐 아쉬운 것이 없이 배웠어
만드는 방버비 저이는 안 베워서 어떠케 만드는지 모르는데	만드는 방법이저희는 안 배워서 어떻게 만드는지 모르는데
그냥 베 가꼬 온 대로 쫄쫄 인자	그냥 베어가지고 온 대로 졸졸 이제
바 바 베서 바그무 데지 머	바 바 베어서 박으면 되지 뭐
바지 덥찌	바지 덥찌
인자 그때는 양장을 인자 더우까다 양장을 헤농께	이제 그때는 양장을 이제 양장을 해 놓으니까
양장은 나 똑떼기 잘 몰라	양장은 나 똑똑히 잘 몰라
이 그러나 인자 시집 와서도 씨아재드리 서이나 데옹께 여 우리 여 요지비가우리 자근지비 사란는디 우리	이 그러나 이제 시집와서도 시동생들이 셋이나 돼 놓으니까이 우리 이 이 집에서 우리 작은집이 살았는데 우리
그때도 양장저메 댕기씨문 허는디	그때도 양장점에 다녔으면 하는데
울 아부지가 구시기 데고 가이네가 바람나고로 어디로 장짜뽀태	우리 아버지가구식이 되고 계집애가 바람나게 어디로 장터 곁에
장떡 바다 거그흔들고 도라댕기야고 야당이가꼬 몽 깐는디	장터 바닥 거기흔들고 돌아다니냐고 야단이어가지고 못 갔는데
인자 눈쌀미가 이따고 모도 그자사 우리 자느어무이가 능네기 베 베 주무 허건네 그래가꼬 그 우리 씨누가 인자 베 주무 우리 씨아재들 오또 해 이피고 그래찌요	이제눈썰미가 있다고 모두 그래 쌓아서 우리 작은어머니가 넉넉히 베 베어 주면 하겠네 그래가지고 그 우리 시누이가 이제 베어 주면 우리 시동생들 옷도 해 입히고 그랬지요
인자 나 소느로 베기르 모대	이제 내 손으로 베지를 못해
베 온다능 거시 그럼 옫 뽄데로 이러케	베어 온다는 것이 그럼 옷 본대로 이렇게
응 응뽄지대로 인자 짤라가꼬 허능 거	응 응본대로 이제 잘라가지고 하는 것
글며는	아 그러면은
그릉 거	그런 것
그 다 다르니까 시아버지나 또 여자드리나 오시 다 다르니까	그 다 다르니까 시아버지나 또 여자들이나 옷이 다 다르니까
그대로 다  하 인제 남자들 오슨 이 남자들 올 대 그러구 인자 인자 바지덥찌랑은 인자 엔날 옫	아무렴 이제 남자들 옷은 이 남자들 올 대 그러고 이제 이제 바지 덥찌랑은 이제옛날 옷
노인들 임는 그거이고 인자 양보기라무 인자 지금 임는 요렁 거 양복이고 글 안허요	노인들 입는 그것이고 이제 양복이라면 이제 지금 입는 이런 것 양복이고그러잖아요
그러먼 다 기리가 좀 기리를 어따 저거나따가 가꼬 가야 쓰건네요	그러면 다길이가 좀 길이를 어디에다 적어놨다가 가지고 가야 되겠네요
인자 혹 베로 갈라무 인자 씨어무니가 인자 오슬 가꼬 가	이제 혹 베러 가려면이제 시어머니가 이제 옷을 가지고 가
거세기 읻	거시기 있
인자 몬자 헌 오슬 헌 오슬 가꼬 가무 인자 그 기리대로 허고	이제 먼저 한옷을 한 옷을 가지고 가면 이제 그 길이대로 하고
그러고 또 이 양장저메서 인자 배웅깨	그리고 또 이 양장점에서 이제 배우니까
배웅깨 인자 또 메싸른 메 치 머 그렁 걸 또 아능갑떼요	배우니까 이제 또 몇살은 몇 치 뭐 그런 걸 또 아나 보데요
그래가 인자 베다 주문 인자 나가 다 허고	그래서 이제 베어다 주면 이제 내가 다 하고
먼 오시 젤 만들기가 힘드러요	무슨 옷이 제일 만들기가 힘들어요
인자 함보근 인자 저네부터 헝 거잉깨 갠찬치마느 인자 양복	이제 한복은 이제전에부터 한 것이니까 괜찮지마는 이제 양복
양복 그렁 거이 인자 좀 대 보먼 인 거세도 인자 그거또 인자 메 뻔 헝깨로 에 눈 누네 이거가꼬 잘 데데	양복 그런것이 이제 좀 대어 보면 거시기도 이제 그것도 이제 몇 번 하니까 에 눈 눈에 익어가지고잘 되데
두르막 가틍 거는 얼마나 걸려요 하나 만드는데	아 두루마기 같은 것은얼마나 걸려요 하나 만드는데
두루마글 부지러니 해야 한나자레 한나 한 차 끼미 두루마글	두루마기를 부지런히 해야 한나절에 하나 한 채 꾸며 두루마기를
쪼깜 머 어정기리고 머 바가테난 가따머 더러 좀 가따 느 오고 드로고 머 어쩌고 오 오더다가	조금 뭐 어정거리고 뭐 바깥에나 갔다뭐 더러 좀 갔다 오고 들어오고 뭐 어쩌고 옷 하다가
머 애기드리 바가테 어쩌고 그러먼 또 애기들한테 또 쫌 디다 보고 어쩌고 나먼한 나자레 한차 모 끼민데	뭐 아이들이 밖에 어쩌고 그러면 또 아이들한테 또 좀 들여다보고 어쩌고 나면 한나절에 한 채 못 꾸미는데
난나지 소를 싹 윤디로가꼰 지저야 뎅깨	낱낱이솔기를솔은 솔기의 뜻 싹 인두를윤디는 인두의 방언형 가지고 지져야 되니까
아  하리부를 가따가 윤로 꼬바 노코	화롯불을 가져다가 인두를 꽂아 놓고
난나지 솔마등 그걸 대려야 뎅깨로	낱낱이 솔기마다 그걸 다려야 되니까
얼릉몬 해	얼른 못 해
그러며는 혼자 혼자 하싱 거에요	그러면은 혼자 혼자 하신 거예요
하무 혼자 하지 그라문	아무렴 혼자 하지 그러면
혼자 그러며는 바쁘시겐네요 하면서 또	어 혼자 그러면은 바쁘시겠네요 하면서 또
인자 싹 인자 솔부터 느질라 노코 인자 윤디로 가꼬 대레 가꼬	아 이제 싹이제 솔기부터 눌러 놓고 이제 인두를 가지고 다려가지고
그래 인자 또 꾸매꺼는 꾸매고	그래 이제 또 꿰매는 것은 꿰매고
다른 오또 다 만드러서 이브셔쓸 꺼 아니에요 에기들 오시랑	다른 옷도 다만들어서 입으셨을 것 아니어요 아이들 옷이랑
다 만드셔써요다 만드셨어요  에기들 오슬	
에기들 오슬	아이들 옷을
애기들 오슨 그냥 나가 얄구께 베가꼬 해서 이피고 그래찌요	아이들 옷은 그냥 내가 얄궂게 베어가지고 해서 입히고 그랬지요
에기들 오또 다 윤디로 이러케 지저 가지고 헤야 데요 똑까테요	아이들 옷도 다 인두로 이렇게 지져가지고 해야 돼요 똑같아요
인자 멩옫 그릉 거느 안 지지도 대 그거는 인자 두루막 그렁 거느 인자	이제무명옷 그런 것은 안 지져도 돼 그것은 이제 두루마기 그런 것은 이제
대리야 인자 입 넘 나 입꼬 나가무 이쁘고 그래치요	다려야 이제 입 남나 입고 나가면 이쁘고 그렇지요
그냥 지베서 임는 오슨 그러며는	그냥 집에서 입는 옷은 그러면은
또 두루막또 인자 소매도 이 다늘	또 두루마기도 이제 소매도 이 단을
다늘 요리딱 해야꼬 요러무 싹또 풀로 부치야 대	단을 이리 딱 해가지고 이러면 싹 또 풀로 붙여야 돼
풀로요	풀로요
풀로 끼매문 인자 바느질 식 껃 베긴다고	풀로 꿰매면 이제 바느질 겉 보인다고  풀로 인제 요리 꼬치 가꼬는 풀로 인잗 요리 여그를 싹 푸를 밥테을 밥티나 인자푸를 데게 끼리덩가 해가꼬 가따 노코 풀로 이제 이리 꼽쳐가지고는 풀로 이제 이리 여기를 싹 풀을 밥알을 밥알이나 이제 풀을 되게 끓이든지 해가지고 가져다 놓고
머 멀 멀로 밥 바브로	뭐 뭘 뭘로 밥 밥으로
바브로도 허고	밥으로도 하고
풀로 끼리 가꼬도 허고 그래가꼬 인자 요리 조르레이 요노믈 요리 부치가꼬 요리 단댄만침 요리 꼬츠머 요리	풀로 끓여가지고도 하고 그래가지고 이제 이리 조르르하게 이놈을 이리 붙여가지고 이리 단 댄 만큼 이리 꼽치면 이리
네  여가 인자 디씨따고 생각허머	여기에 이제 뒤집었다고생각하면
응  욜 해가꼬 싹 인자 그노무 파 윤디로가 지지야 요노미 딱 부찌	이리 해가지고 싹 이제 그놈을 인두를 가지고 지져야 이놈이 딱 붙지
그러치요	그렇지요
응  응  그릉깨 난나치 풀로 부침성 지지야 뎅깨로 윤디로 가꼬 은때야 뎅깨로 거거이벵이지	그러니까 낱낱이 풀로 붙이면서 지져야 되니까 인두를 가지고 문질러야 되니까 그것이 병이지
글면 여기다 그레가꼬 다시 또 이러케 바느질 이러케 안 헤요	그러면 여기에다 그래가지고 다시 이렇게 바느질 이렇게 안 해요
인자 그래가꼬 인자 두문두문허이 인자 꼬 인자 끼매 나야조 글 안하무 요노미	이제 그래가지고 이제 드문드문하게 이제 꼬 이제 꿰매 놓아야지요
푸푸 혹씬남자들 머 수리나 잡쏴떤지 어째떤지 허먼	혹시 남자들 뭐 술이나 잡쉈든지 어쨌든지 하면
좀 꾸부재지덩가 업꼬 드러가머 이거 덜렁덜렁 나가게 뎅깨	좀 구겨지든지 업고 들어가면 이것 덜렁덜렁 나가게 되니까
인제 또 다문다문허니 인제 또 바느를 가꼬 와	이제 또 다문다문하게 이제 또바늘을 가지고 와
함 바늘썩 꾸매 나야지 안 풀리고로	한 바늘씩 꿰매나야지 안 풀리게
근디 풀로 부처 노코 그러케만 헤 노면 나중에 빨 떼 그건 어뜨케요	아 그런데 풀로 붙여 놓고 그렇게만 해 놓으면 나중에 빨 때 그건 어떻게요
그럼 또 그노믈 따야지 긍깨 두문두문허이 허네 안 떠러저 갈 안 풀리나갈 쩡도로	그러니까 또 그놈을 따야지 그러니까 드문드문하게 하네 안 떨어져 갈 안 풀려나갈정도로
그러며는 빤 다으메 다시 또 풀로 또 부처야 데는 거예요 또 이러케	아 그러면은 빤 다음에 다시 또 풀로 또 붙여야 되는 거예요 또 이렇게
하무 이그시 싹	아무렴 이것이 싹
저거  빨무 또 그래야 데지요 긍깨느 만날 옫 그걷 허다가 말지	빨면 또 그래야 되지요 그러니까는 만날 옷 그것 하다가말지
동정도 동정도 세로 헤야 데고	동정도 동정도 새로 해야 되고
싹 또새로움멩키로 새로 해야지 이제 두루막 거틍거느	음 싹 또 새 것처럼 새로 해야지 이제두루마기 같은 것은
아이고    그거 보통 이리 아니어껀네요 그러면	그것 보통 일이아니었겠네요 그러면
하도 또 소믈루 소게다 소믈 농깨로 또 싹 뜨더가꼬 새로 해야 데고	하도 또솜으로 속에다 솜을 놓으니까 또 싹 뜯어가지고 새로 해야 되고
함번 빨며는 소믄 다 끄지버 네서	한번 빨면은 솜은 다 끄집어 내서
그릉깨 안 안 허고 껍떡 허고 그릉깨 두 암팍 꺼주글 뜨더서 헝깨 인잗 인자두가지 허는 세미지	그러니까 안 안하고 겉하고 그러니까 두 안팎 거죽을 뜯어서 하니까 이제 이제 두 가지 하는 셈이지
그지요	그러지요
거 이 노인들 옫 함벌 뜨더노무 통으로 하나이다 저네느	그 이 노인들옷 한 벌 뜯어 놓으면 통으로 하나예요 전에는 웃음
자주 그러며는 어떠케 자주 모빨겐네요	자주 그러면은 어떻게 자주 못 빨겠네요
긍깨 저네느 막 그냥 더럽찌 지금거치 어찌 이리 깨끔해가꼬 사라써 저네느	그러니까 전에는 막 그냥 더럽지 지금같이 어찌 이렇게 깨끗해가지고 살았어 전에는
한 우리 씨아부지는 영 부를 잘 때조	한 우리 시아버지는 영 불을 잘 때 줘
부를 잘 때중깨 끄시르미 찌서 시컴허무 그냥 또 씨그 씨처야 뎅깨 밤낟 끼 오끼매다가 마라 긍깨 밤낟 옫 끼매다가	불을 잘 때 주니까 그을음이 껴서 시컴하면 그냥 또 씻어 씻어야시치다는 씻다의 방언형 되니까 밤낮 꿰 옷꿰매다가 말아 그러니까 밤낮 옷 꿰매다가
바메	밤에
바무로	밤으로
옫 안 끼맨 모시 사마야재 삼동으로도 모시는 사믄 여르므로 삼찌마느	옷 안꿰매면 모시 삼아야지 겨울로도 모시는 삼은 여름으로 삼지마는
네  모시는 머 스	모시는 뭐 스
저 베게 하나 베고 좀 누우시다	저 베개 하나 베고 좀 누우십시오시다는 십시오의 뜻
네  교수님 이쪽 쫌 누우세요 이쪼그로	교수님 이쪽 좀 누우세요
응 아라서 허께	응 알아서 할께
에     누우세요	누우세요
그 더럼네 요그느	더럽네 여기는
데찌요	아 됐지요
사믄 다저야 데니까 여르메 모타지요	삼은 다져야 되니까 여름에 못 하지요
사문 긍깨 여르므로 허고	삼은 그러니까 여름으로 하고
응 모시는 겐차나요 모시는	응 모시는 괜찮나요 모시는
모시는 삼동도 허고 여름도 허고 아무때라 데	모시는 겨울로도 하고 여름도 하고 아무 때라도 돼
그거또 참바람 쒜면 좀 안 조타고 그러던데 겐차능가요	그것도 찬 바람 쐬이면 좀 안 좋다고 그러던데 괜찮은가요
안 조체 여 물팡 요런 디가 그냥 삼동으노느 시리재	안 좋지 여 무릎 이런 데가 그냥 겨울로는 시리지
긍깨 순 인자 굼불 때고 따순 방에 안자서 인자 해는	그러니까 순 이제 군불때고 따뜻한 방에 앉아서 이제 하는
그래 자미 와서 몬 사라 자미 와서 밤낟 자우르지라	그래 잠이 와서 못 살아잠이 와서 밤낮 졸지요
인자 늘거 농깨 요 자미 아노지만 절문 사람도 자미 그리 마니 아노요 저네느	이제 늙어 놓으니까 이 잠이 안 오지만 젊은 사람도 잠이 그렇게 많이 오잖아요 전에는
시방도	시방도
시방도 머 이료일 토요일도 머 정심 때꺼지 모두 머 자고군넌디	시방도 뭐 일요일 토요일도 뭐 점심 때까지 모두 뭐 자고 그러는데
또 새보게 일라 방애 찌서 또 밥해야지	또 새벽에 일어나 방아 찧어서 또 밥해야지
만날 자우르다가그냥 씨어무니한테 만날 머 소리 드꼬 막	만날 졸다가 음그냥 시어머니한테 만날 뭐 소리 듣고 막
막 부애가 나무 뚜들 패고 막	막 부아가 나면 두들겨 패고 막
뚜르라 마꼬 그래요 뚜들 마꼬는 또 합씬 울고도	두들겨 맞고 그래요 두들겨맞고는 또 엄청 울고도
그래도 또 자미 오고	그래도 또 잠이 오고
바메 그러며는 게속 하셔야 데겐네요 이불도 꼬 꿰메시고 오또 만드러야 데고 빨레하면 그거또	밤에 그러면은 계속 하셔야 되겠네요 이불도 꼬 꿰매시고 옷도 만들어야 되고 빨래하면 그거도
인자 그렁 거 인자 허고 나무 인자 또 하린 인제 또 업짜 무슨 수월허문 인자	이제 그런 것 이제 하고 나면 이제 또 하루는 이제 또 없으면 무슨 수월하면 이제
우리 씨어무니는 바느지를 모대	우리 시어머니는 바느질을 못해
아이고 저 태인도서 커 가꼬	저 태인도에서 자라가지고
네  밤낟 조개나 자부로댕기고 그래 가꼬 바느지를 모대 긍개야 오끼매기에 몬살거태	밤낮 조개나 잡으러 다니고 그래가지고 바느질을 못해 그러니까 옷 꿰매기에 못 살 것 같아
혹 애기가 깨먼 그 자미 와서 딱 애기 재운당 거이 나도 자 부리고	혹 아기가깨면 그 잠이 와서 딱 아기 재운다는 것이 나도 자 버리고
그래 노문 그냥 자는 디 와서 그냥 뚜디리고 악 아글 씨고 그냥 어디 시방 그람하나도 안 사꺼이요	그래 놓으면 그냥 자는 데 와서 그냥 두들기고 악 악을 쓰고그냥 어디 시방 그러면 하나도 안 살거요
다 도망가 버리시제	다 도망가 버리시지
항꺼 첟 쌔보게 일나서 또 방애 찌 가꼬 또 밥해 얼릉 줘야 또 학스 하꾜 간 씨아재들 하꾜 가야재	한껏 첫 새벽에 일어나서 또 방아 찧어가지고 또 밥해 줘야 또 학스 학교 간 시동생들 학교 가야지
씨아제들 오또 다 거서 헤서 만드러서 이피셔껜네요	시동생들 옷도 다 거기서 해서 만들어서 입히셨겠네요
저네는 인자 이 바느 인자 트리꼬 바느질 바느질쨍이라 그래찌 저네느	전에는이제 이 바늘 이제 재봉틀 있고 바느질 바느질꾼이라 그랬지 전에는
