dialect	standard
나새이라 그는 나무리 인데 그 나물또 인제 정월따레 뎀먼 정월 보름저께가머 인제 으 보루무 신다꼬 인제 그 보룸 으으은 나무르아 그래검저쓰 어이나이 뜨드루 가	냉이라 그러는 나물이 있는데 그 나물도 인제 정월이 되면 정월보름쯤에 가면 인제보름을 쇤다고 인제 그 보름나물이라 그러면서냉이뜯으러 가
인제 부인들 처녀드리 나가 바테 가주 인제 이릉 거 으여 너으 흐끄 가르카럴 들고 나거주 고놈 요리 뽀꼬 따드머 가주설렁 그걸 린제 콩까루우라 그러여느 인제 콩깔글 빠아 농 걸 무쳐 가주고 구걸 끼레 머꼬 응 그게 마시따꼬나새이꾸기라 그능	인제 부인들 처녀들이 나가서 밭에 가서 인제 이런 것어흙 칼 칼을 들고 나가서 그놈을 요래 뽑고 다듬어 가지고설랑 그것을 인제 콩가루라 그러는 여기는 인제 콩가루를 빻아 놓은 것을 묻혀 가지고 그것을 끓여 먹고 응그게 맛있다고 냉잇국이라 그러는
그르코 금 머거 두이 다능 멍으 기 웨드 내 모른 나무리 만타꼬요	그렇고 그 뭐그 저 다는 뭐 그 외에도 내가 모르는 나물이 많다고요
다 알 쑤느 어코	다 알 수는 없고
그르코 또 여 속새라 그능 게 이써	그렇고 또 여기 속새라 그러는 게있어
씀바구라 그르기기도 하고	씀바귀라 그러기도 하고
그 그거또 인제 뿌리쨉 뽀버 가주언 논뚜럭 바뚜게 거이 다 이딱 그릉 거으	그 그것도 인제 뿌리째 뽑아 가지고 논두렁밭둑에 거의 다 있다고 그런 것
그느믈 뽀바 가주고 여흔 우리지베 보이께네 그걸 뽀바 가저이 이 이래 칼로드엽 뿌리느 이래 따듬뜨라꼬 이래 이으 허 헐라꼽 뻬끼 뿌고 씨이 가주설랑그걸 머설쩍 쪄 가주우 마리야 그러 무쳐 노이께네 밤마시 쩌 이 졷트라꼬 그게	그놈을 뽑아 가지고 여기 우리집에 보니까 그것을 뽑아 가지고 이 이래칼로 저 뿌리는 이래 다듬더라고 이래 이 흙 흙하고 벗겨 버리고 씻어 가지고설랑그것을 뭐 이래 살짝 쪄 가지고 말이야 그래 무쳐 놓으니까 밥맛이 좋 이 좋더라고그게
어우 그걸 해 머이 씨구와 그넘 싸곰항 게 마리야	어 그것을 해 먹으니써 그놈이 쌉싸름한 게 말이야
그걸 또 기양 바로는 몸 모	그것을 또 그냥 바로는 못 먹어
울꽈야 데	우려야 돼
이래 따드마 가주어 저 무레 당가가조 메칠씨 당가 나둔다끄	이래 다듬어가지고 저 물에 담가 가지고 며칠씩 담가 놔둔다고
그래응 그 대기 쑤붐 마씅 거이 다 빠져	그러면 그 되게 쓴 맛은 거의 다빠져
그래응 그 그너믈 무쳐 노음녀 싸금항 게 그걸 은제 밤 머을 찌이겐 응어 고 한 저름씽 머으먼 반찬도 데고 고 또 싸곰항 게 밤마시 조아	그러면 그그놈을 무쳐 놓으면 쌉싸름한 게 그것을 인제 밥 먹을 때 응그 한 점씩 먹으면반찬도 되고 그 또 쌉싸름한 게 밥맛이 좋아
잉임마더 어시뿐지 그 머음 바비 더 머꼬 수꼬 이 임마시 땡겐다 근다구	이입맛이 없을 때 그것을 먹으면 밥이 더 먹고 싶고 이 입맛이 당긴다 그런다고
그 머 나무리 마아네	그 뭐 나물이 많아
돌라무리라 그응 거또 이꼬 머 요새 요 머 가이 분초 머 그릉 게 마네	돌나물이라 그러는 것도 있고 뭐 요새 요기 뭐 가위 부추 뭐 그런 게 많아
만체마는 그이 다 모도 그거는 은 응 그읃 따드마 가조우 거이가 다 해 머꼬 반찬도 해 머꼬 구래치 머	많지만은 그 다 모두 그것은응 그 다듬어 가지고 거의가 다 해 먹고 반찬도 해 먹고 그렇지 뭐
분초늠 머얼 분초러 함미까	분초는 무엇을 분초라 합니까
분초라 근능 게 요새 저 머로 자아 나능 거 머제 그게	분초라 그러는게 요새 저 뭐냐 장에 나오는 게 뭐지 그게
우리늠 분초라 근데	우리는 분초라 그러는데
아야 정구지	어 정구지
분초 정구지러 그은데 아이래 요새 자아 나능 게 그게 머 이 이르미틀러	아 분초 정구지라 그러는데 아니야 요새 장에 나오는 게 그게 뭐 이 이름이 달라
머어라 그래드라	뭐라 그러더라
그게래 이게 웨 이 읻 낄쫌한 파 거치 웨 이 이래 나응 거	그거야 이것왜 이 이 기다란 파 같이 왜 이 이래 난 거
아이 끄 이 이래 여이 뻐우 불가추 생가캐이 이기안 나	아니 그 이이래 이 그 갑자기 생각하니 이게 안 안 나
그게 아응아	그게 응아
가위늠	가위는
가위늠 멈미까	가위는
가위늠 머가 또 가위임미까 아까	가위는 뭐가 또 가위입니까 아까
가능 거는	가는 것은
아니 가위라고 핸는데 가이	아니 가위라고 했는데 가위
어이	어
분초 또 그 아까 머 이야기허이 하션능중에서 나물 이야기하심면서분초 그다임 머 가 가위 그러셤미까	분초 또 그 아까 뭐 이야기하 하신 것중에서 나물 이야기하시면서 분초 그 다음에 뭐 가 가위 그러셨습니까
아이래	아니야
분초라 그기도 하고	분초라 그러기도 하고
그꺼 엠 머 언 정구지러 까앵녀 우루 우리니 지 정구지러 그고 분초라그고 으 그 가라멍응 꺼 가라서 멍능 게거 초네선	그것뭐정구지라 그랬나 우리 우리는 정 정구지라 그러고 분초라 그러고그 갈아먹는것 갈아서 먹는 것이고 촌에서는
혹씨 머 이런 데 머구이피나 이렁 거또	혹시 뭐 이런 데 머위 잎이나 이런것도
머구이피 이찌	머위 잎이 있지
머군니피라 그능 거느 인제 습찐 바까나 농까에 가므 이릉 게이 끼단항 게인제 이 이릉 게 나온다꼬 그	머위 잎이라 그러는 것은 인제 습한 밭가나 논가에 가면 이런 게 길다란 게 인제 이 이런 게 나온다고 그
그게 은제머 머구채라 그 먹처이	그게 인제뭐 머위초라 그 머위초
여게늠 머구채라 그러그더	여기는 머위초라 그러거든
머구취라 그래가주 그걸 비가주 인제이그 응 엗 쯛 비 가주고 입싸군 짤러 뿌고 쌀마 가주여 껍떼이를 까이 덴다 꾸거	머위초를 그래서 그것을베 가지고 인제이것 응저 베 가지고 잎사귀는 잘라 버리고 삶아 가지고껍질은 까야 된다고 그것
껍떼이를 까 가주설릉 그거 가주 인제 나물또 무쳐 머꼬	껍질을 까 가지고설랑 그것을 가지고 인제 나물도 무쳐 먹고
거 그 아으 머 시워남 마시우 국또 끼러 머꼬	그 그뭐 시원한 맛이고 국도 끓여 먹고
그 떠 제사에도 그 은제 제사 지낼 찌 그 거 으 거으 그거뚜 쑤드라꼬	그또 제사에도 그 인제 제사 지낼 때 그 그그 그것도 쓰더라고
머군닙녜	머구취요
어어 머구취 가주 이래 써에	어 머위초 가지고 이래 써요
취 머우취로	취 머위초로
어어	어
그다으메 어르신 혹씨 이 추수할 때 에 예저네 탈곡하덤 방법하고 요좀 탈곡하늠 방버븐 쫌 마니 바끼어찌예	그다음에 어르신 혹시 이 추수할 때예전에 탈곡하던 방법하고 요즘 탈곡하는 방법은 좀 많이 바꼈지요
바께고 마고지	바뀌고 말고지
떠 이 예나렌 추수울 하기 뎀 마아쩽이 저네도 말해찌음멍 나라글 비먼 무노네는 나라글 삐먼 이 그글 추당 모으이께 이른 새끼를 이랜 나라글 하 하낟따 캐가주 이래 재가리 홀체거 이 기만찌 이만 함 빨 떼능 거 이랟 땅에무노네 땅 노코 나라글 삐 가즈그 크단하이 므은다 그 그	저 이 옛날에는 추수를하게 되면 말이지 전에도 말했지만 벼를 베면 무논에는 나락을 베면 이 그것을 추당으로 모으니까 이런 새끼를 이런 벼를 하 하나 딱 해 가지고 이래 재갈을 홀쳐서이 그만큼 이만큼 한 팔 되는 것 이래 땅에무논에 딱 놓고 벼를 베 가지고 커다랗게 모은다 그 그
그걸 무다니라 그랜다꽁	그것을 무단이라 그런다고
무다느로 무꺼가주 인제 이래 드어 탁 서와 노우먼 햐껌 무리 좀 뺀 디웨디여 한데선 지 저 나른다꼬	무단으로 묶어서 이제 인래 저 탁 세워 놓으면약간 물을 좀 뺀 뒤에 뒤에 한쪽에서는 져 져 나른다고
저 날러가주 인제 첨방 버튼 데 어덩이 므엠 이어근 도금 쪼그로 물 안 채앤 데 잘 마를 때 이 겹 벧 잘 뜨고 양지바른 데 가따 넌다꼬	져 날라서인제 냇둑 같은 데 어디 뭐 이 돋은 쪽으로 물이 안 차는 데 잘 마를 때 이 그 볕이 잘 들고 양지바른 데 갖다 넌다고
너능 게 인제그 그게 저 무다느로 기양 너는 집또 이꼬 또 구걸 피  이가주 고마 이르 쭉 피이 너능 게 이떠 빨리 마르러꼬	너는 게 인제그그게 저 무단으로 그냥 너는 집도 있고 또 그것을 펴 가지고 그만 이래 쭉 펴 너는 게 있어 빨리 마르라고
그램믕 그거는 인제 다 마르맘 무끌 찌이 사 사러미 요만항 이걷 타작따니라꼬이 요망 깽 깨 잉 깨땀마꾸 므이 요마꿈씀 뭉는다꼬	그러면 그것은 인제다 마르면 묶을 때 사 사람이 요만한 이것 타작단이라고 요만 깨 깨 이 깻단만큼 하게 요만큼씩 묶는다고
끄음믕 그걸 자꾸 무꼬 노으먼 또 디에서는 소바리 실릉 거또 이꼬 소도인제 멍엘 메이가주 마알찌에 그래가 실꼬 나르고 사럼도 저 나르고	그러면그것을 자꾸 묶어 놓으면 또 뒤에서는 소바리 싣는 것도 있고 소도 인제 멍에를 메가지고 말이지 그래서 싣고 나르고 사람도 져 나르고
끄넘머염 머우 구루마도 나르고 이에이 옌나렌 저렁 게웅기랑 게 미 업서쓰이께네	그러면은 뭐 수레로도 나르고 이 옛날에는 저런 경운기라는 게 뭐 없었으니까
그래 가따 노으멍 그 까주 인제 에 와랑와라 그능녀으 그 억그 그 우발로 발릉 게러 그어는녀	그래 갖다 놓으면 그것을 가지고 인제왕왕 그러는그어 그 그발로 밟는 거야 그것은요
그 그른 타자글 옌나렌 쫌 시매꼬	그 그런 타작을 옛날에는 좀 심했고
그걸로 해꼬 주로가	그걸로 했고 주로
으 탈고끼	어 탈곡기
요새느 또으 기양 머어 저 웅 탈고끼가 바로 나와 뿌이 마르야	요새는 또그냥 뭐 저탈곡기가 바로 나와 버리니 말이야
꿈 마 그 업 바인다라 그능 게 고마 이그 인 노네서 바로 비가주 구마 여엉 끄 가마이로 옴 무꼬 나와 쁘이께네	그 뭐 그바인더라고 그러는 게 그만 이것 이 논에서 바로 베 가지고 그만어 그 가마니로묶어 나와 버리니까
벼찌범 벼찜대르 나앙꽁 그 그래 탈곡또 요샌 머으 괜자이 쉬어이즘	볏짚은 볏집대로 나오고 그 그래 탈곡도 요새는 뭐 굉장히 쉬어
근데 옌나렌 또 그 그게 마리야 요새능 그 그그에 어인 이 저거 나라글음 비먼 그 머러 그저지 짜가치 훌쳐이께읻짜가찌라꼬 요렁 게 무꺼 농 기 이써	그런데 옛날에는 또 그 그게 말이야 요새는 그 그게이 저것 벼를베면 그 뭐라 그러지 벼훑이 벼훑이라고 요런 게 묶어 놓은 게 있어
생나라글 마리지으 비 가주어승 우섬 바쁘이께네 싱냥은 어으꼬 그루믈 이래이디언 나라글 한 대애 폭씨 무꼬 이래거 쭈 쿨룬따꾸 이래	생벼를 말이지베 가지고는 우선 바쁘니까 식량은 없고 그놈을 이래이래 벼를 한 대여섯 포기씩묶고 이래서 쭉 훑는다고 이래
이으 찌께라 그래 이걸	이것을 벼훑이라 그래 이걸
나락찌껠 맨드러가주 우어 우 웅 무 훌터 내가주 그너미 마르먼 그 나러글소테 야깐 쩌 부레	벼훑이를 만들어 가지고어뭐 훑어 내 가지고서 그놈이 마르면 그 쌀을 약간 쪄 버려
부럴 때 가주어 야깐 쪄 뿌먼늑 꾸와음 궏 찌 찐싸리 데어기랑 겍 그게라	불을 때 가지고 약간 쪄 버리면 그 그 찐 찐쌀이라는 게 그거야
그래더에 쪄가주 고마 에 베떼 야깜 말리어드 께 기양 이걸루 저 훌터가주말륜 나라근 한 즈 사나을씽 말랴야 데제만 이 쩌가주 항 건 하로나 이틀 말랴 뿜 다 돼	그래 쪄서 그만볕에 약깐 말리면 그 그냥 이걸로 저 훑어서 말린 벼는 한 저 사나흘씩 말려야 되지만 이 쪄서 한 것은 하루나 이틀 말려 버리면다 돼
그램므 그걸 방아 가서이 인 디딜빠아르 요새리 옌나레느	그러면 그것을방앗간에 가서 이 디딜방아야 요새는 옛날에는
부인들 남자드 인데 디들빠아 똑딱빠아다 찌이 가주고 응 그걸 린제 까불거 싸럴 해 가주우 으 바벌 해 머꼬	부인들 남자들 인제 디딜방아 똑딱방아에다 찧어 가지고 응 그것을 인제 까불어서 쌀을 해 가지고밥을 해 먹고
그 그으 뜽 으 싸리 글땐 참 싸리어리 싱냐익 귀얄 때니까 거 우선 말랴가주 머을 새미 어꼬 그래 생나라글 훌떠 가주고 그래 쩌 말랴 가주얻 바아 찌가주 싸를 맨드러 싱냥을 해따꼬	그 그 저쌀이 그때는 참 쌀이 식량이 귀할 때니까 그 우선 말려서 먹을 새가 없고 그래 생벼를 훑어 가지고 그래 쪄 말려가지고 방아 찧어서 쌀을 만들어서 식량을 했다고
그래 거 인저 머 모숭기하은 참 멈 머 어에 그 가을할 때으 그거 싱냐이위쏜 쪼체니꺼 그을로 인제 이 일꾼들 머르 밥또 해 주고 그래찌	그래 그 인제 뭐 모심기한 참 뭐 뭐그 가을할 때 그것 식량이 우선 쫓기니까 그것으로인제 이 일꾼들 뭐 밥도 해 주고 그랬지
그르 웨 탈고기랑 게 그르이 여러 가지래	그래 왜 탈곡이라는 게 그러니 여러 가지야
그음 므어 뚜디레 하능 거또 이꼬 마리지이 머 엉 그 그	그 뭐 두드려서하는 것도 있고 말이지 뭐그 그
그 그럼명 그 요즈먼 어째뜬 마니 편해져따 그지예	그 그러면 그 요즘은어쨌든 많이 편해졌다 그렇지요
엉 끄 평꼬 마고지으	어 그 편코 말고지요
끄른데 그르이 농사진능 게 요새 사러미 여 여 어디 저 언 이 이기 교수임도 여 다니 바찌만 저으 으 노가다 일한 사럼 메 디쩨 드레 사람 비엡띠까	그런데 그러니 농사짓는 게 요새 사람이 여 여 어디 저이 이게 교수님도여기 다녀 봤지만 저막일 일하는 사람 몇 있지 들에 사람 보이던가요
그르 겨 사람 여 농사진는 사러미 그만한 농사어 한 육칠심 마지이 한 배겨 마지이 너머도 사람 대여서쓰빼께 안 데	그래 그 사람 여기 농사짓는 사람이 그만한 농사 한 육칠십 마지기 한 백여 마지기 넘어도 사람 대여섯밖에 안 돼
그 사럼드리 기겔 가주 다 한다꼬	그 사람들이 기계를 가지고 다 한다고
여으도 요 농기게이 이앙기 와 이짜니 여도옹기	여기에도 요기 농기계 이앙기 와 있잖아 여기도
저래여이 저르므 인녀 다 써쓰이께 또륻 쩌르 나따 안족 자기네가 소니 바쁘고 하이께느 저그또 은제 읻 쩌 우선 저래 나뚜능 게라	저래 저놈은 인제다 썼으니까 또 저래 놨다 아직 자기네가 손이 바쁘고 하니까 저것도 인제 이 저우선 저래 놔두는 거야
인제 가을 농사 가을 은 데먼 저그 또 인저이 엄 보과늘 해이 데 기름칠하고 마이데	인제 가을 농사 가을되면 저것 또 인제보관을 해야 돼 기름칠을 하고 말이지
그애이 그 농사진능 기 머 사러앰 메 단 덴다꼬 인녀	그래 그 농사짓는 게뭐 사람이 몇 안 된다고 인제
에저느 그럼며너 탈곡 그 해 가주고도 어덷 말리 벼를말려가 어떠케	예전에는 그러면은 탈곡 그 해 가지고도 어디 말려 벼를말려서 어떻게 함미까어떻게 함미까
옌나레능 거 으	옛날에는 그 으
함미까 어떠케 함미까  아이지 그이 옌나레는 그래 나라그로 말륜다 어이께네	아니지 그 옛날에는그래 벼로 말린다 하니까
나라글 피 너러 말류능 거또 이꼬 또 무다느로 넘 말류능 거또	벼를 펴널어 말리는 것도 있고 또 무단으로 널어 말리는 것도
무단 말류능 건넌드 한 서러씨비 두베 준다꼬 까서 이게이	무단 말리는것은 한 서너번씩 뒤집어 준다고 가서 이게
이래이 이래 너르 나으떵 이래 베치 자르 두베도 말류꼬	이렇게 이래 널어놨다가 이래 볕이 잘 들게 뒤집어서도 말리고
그램 그 그 나락끄으게 벼찌베서 나러기 다 말라	그러면 그 그 벼 어거기 볏짚에서 벼 낟알이 다 말라
다 말라엉 코마 으게 탈고글 하먼 바로 고마 응 가마이 여어 가주고 정미쇼로 가주 가고	다 마르면 그만 이걸 탈곡을 하면 바로 그만 응 가마니에 넣어 가지고 정미소로 가지고 가고
거기 그엄면 탈곡 예저네 이럼 머 발른 탈고끼 까 이래 그 발꼬 하다 보며너 머 어기 거기에 뿍떼기나 이렁 거또 마이 나오지예	거기 그러면은 탈곡 예전에 이런 뭐 밟는 탈곡기를 가지고 이래 그 밟고 하다 보면은 뭐 어디 거기에 북데기나 이런 것도 많이 나오지요
거르지 뿍떼기 나오지읍	그렇지 북데기 나오지요
뽁떼기가 그래 인제 그 발른 탈고글 하고 우어 와랑와랑하능 그 기게 따 탈고글 하기 데먼 하나이 서 가저 꽉찌러 그르 옌날 이릉 이릉 걸	북데기가 그래 인제 그 밟는 탈곡을 하고왕왕하는 그 기계 탈 탈곡을 하게 되면 하나가 서가지고 갈퀴라 그래 옛날 이런 이런 것을
꽉찌르 가주 서울슬 끄러땡긴다꼬	갈퀴를 가지고 슬슬 끌어당긴다고
으르땡기먼 나르아기 끼 암 알배이느 그 떠러지고 껍떼이는 그 읻 지페야껀 덜 털레 나강 거는 이 꽉찌에 클레 나간다꼬	끌어당기면 벼 그 알 알맹이는 그 떨어지고 껍질은 그 이 짚에 약간 덜 털려 나간 것은 이 갈퀴에 끌려 나간다고
그럼 인저 뿍떠기를 그래 추우 마 가즈 한짜으럳 재인다꼬	그러면 인제 북데기를 그래 주워 모아 가지고 한쪽으로 잰다고
한짜으루 이래 미러 노으먼 그 인저 탈곡 찌 에 이여여 바로 나온 나라근 인저 탈고글 다 마치먼 으 거 으 커걸 언제 이래 으 그 부체능 게 이따꼬	한쪽  으로 이래 밀어 놓으면 그 인제 탈곡 저어 바로 나온 쌀은 인제 탈곡을 다 마치면그그것을 인제 이래그 부치는 게 있다고
키이라 그러	키라고 그래
키라 그려 까부능 키가 이셔따꼬 옌나레	키라고 그러는 까부는 키가 있었다고 옛날에
그늠 키를 가주고 한 사러미 이래 종가리러 그능 게 이써 이래	그놈 키를가지고 한 사람이 이래 종가리라 그러는 게 있어 이래
나무 사까래리 요새는 마래똔	나무 사까래야 요새로 말하면
나무 사까래거 낭그로 맨드에 넙뜨깡 이릉 에	나무 사까래가 나무로 만든넓적한 이런 게
그을로 히떡 두벤다꼬	그것으로 히뜩 뒤집는다고
이래 나라글 휘떡 뚜벰 문지가 퐁 나모 확 뿌체먼 근 나라간다꼬	이래 벼낟알을 히뜩 뒤집으면 문지가 푹 나면 확 부치면 그게 날아간다고
그걸 부체가지 또 저짜로 그으 뿍떼기르 점부 쓰르 낸다꼬 비로	그것을부쳐 가지고 또 조쪽으로 그 북데기를 전부 쓸어 낸다고 빗자루로
쓰러 내먼 그래 메 뻡 부체고느 그 문질 야깐 날리 뿌구는 말로 데 부는다꼬	쓸어 내면 그래 몇 번 부치고는 그 먼지를 약간 날려 버리고는 말로 대 붓는다고
함 말 두 말 해가 마 항 가마이 열땀 마리 드간다 꾸게	한 말 두 말 해서뭐 한 가마니에 열다섯 말이 들어간다고 거기에
항 가마이가	한 가마니가
나러기 열땀 마럴 대 여우먼 그 나락 항 가마이러 끈다구	쌀 열다섯 말을 대넣으면 그 쌀 한 가마니라 그런다고
잉 으 그럼 그래무꼬 내고 또 대이고 흐래 가주 인제 오늘 타자기머 이거 쩌기 쥐이니 머 한 사오십 성 나따 그먼 보통 옌나레는 함 마지게 너어그연 네 가마이 이 머끼도 쫌 바쁘다꼬	이그러면 그래묶고 내고또 대고 그래서 인제 오늘 타작이 뭐 이것 저기 주인이 뭐 한 사오십 석 났다 그러면 보통 옛날에는 한 마지기에 네 네 가마니를 먹기도 좀 힘들다고
그 그 글때는 비로가 귀해가주 마리지 기양 머 좀 억 그른데 비로 나오곤옴 므 대여서 까마이싱 머꼬 그랭이	그 그 그때는 비료가 귀해 가지고 말이지그냥 뭐 좀그런데 비료 나오고는뭐 대여섯 가마니씩 먹고 그랬지
요주멈 머 여덜 까마이 멍 데드 이꾸 일고 까암머 그르치머느이 글때느 네가마이 멍응 게 마이 머으떠 그르따구	요즘은 뭐 여덟 가마니 먹는 데도 있고일곱 가마니 그렇지만은 그때는 네 가마니 먹는 게 많이 먹었다 그랬다고
그 예를 뜨러 다섬 마지이기를 다섬 마지이르 금 여느 아만 은 함 마지이가 삼백 뼈이 함 마지이 포주기래	그 예를 들어 다섯 마지기를 다섯 마지기라 그러면 여기는 아마한 마지가 삼백 평이 한 마지기 표준이야
이 다섬 마지이라 그먼 사 모 시보 그르이께 천오백 평이 이 마지기이 그 평수라꼬	이 다섯 마지기라 그러면 삼 오 십오 그러니까 천오백 평이 이 마지기 그평수라고
그래 이 언 다섬 마지이만 네 가마니 사 오 이 이시비 네 가마이 치먼 시무  가마이먼 아이근녀 나락 잘 라따 그러따꼬	그래 이다섯 마지기면 네 가마니 사 오 이 이십 네 가마니 치면 스무 가마니면 아이고 벼 잘났다 그랬다고
엉 연 올 온느 올 롱사 괜차이 지이따 그르따꼬	어올 올 올해 농사괜찮게 지었다 그랬다고
그래고 인제 그걸 다 마친 디에능 급 뿍떼이러 그능 거늠 마는 지베는 쪼매난 지베는 쪼매 한 대앰 마지인 너댄 마지 지뜬 지베능 그 그날 구마 타장바트머 그 이튼날 그넘 떠 말랴가주 구마 베떼 마당아 피 는다꼬	그러고 인제그것을 다 마친 뒤에는 그 북데기라 그러는 것은 많은 집에는 조그마한 집에서는 조금 한 대여섯 마지기 너댓 마지기 짓던 집에는 그 그날 그만 타작 같으면 그 이튿날 그놈을 또 말려서 그만 볕에 마당에 펴 넌다고
그려 꽈쩌르 글 이래 너르 가주고	그래 갈퀴로 그것을 이래 널어 가지고
그르 다일 말랴가주 그 이튼날 고마 타자그어 으 도리깨질로 곰 뽀 뽁떼기 타자칸다꼬	그래 당일 말려서 그 이튿날 그만 타작그도리깨질로그만 북 북데기 타작이라고 한다고
뿍떼겨 도리깨르 그능 게 인젱 이래 넹기 쳐가즈 때리응 거	북데기 도리깨라 그러는 것은 인제 이래 넘겨 쳐서 때리는 것
끄 그을러 인제 뚜드레먼 그 나라기 부터뜽 게 떠러진다꼬	그 그것으로 인제 두드리면 그 낟알이 붙었던 게 떨어진다고
떠러지응 그걸 인제 뿍떼이 타자기라 근데 그걸 인제 다 마치가주 인제 꽉찌루 또 뻐으끄 그래 메 숨베를 뚜드레먼 거이 다 떠러져다 시푸멈 꽉찌루 또거 끄른다끄 이래	떨어지면 그것을 인제 북데기 타작이라 그러는데 그것을 인제다 마쳐서인제 갈퀴로 또 긁고 그래 몇 번을 두드리면 거의 다 떨어졌다 싶으면갈퀴로 또 그 긁는다고 이래
끄먼 뿍떼이만 끌레 나오고 오 끄 처레고 나라긍 거 떠러져 이따꼬	그러면 북데기만 끌려 나오고그 추려 내고 낟알은 거기 떨어져 있다고
그래믕 거 뿍떼이 추려 내으 그거 역씨도 인제 에 케지를 해이 데	그러면그 북데기 추려 내고 그것 역시도 인제키질을 해야 돼
이래 어브 으 그 요새드 이녕 이래 약콱 부체먼 마리야 두베 주먼 뿍떼이갇 껍떼이가 나라나머 문지가 나라나검 그글 인제 나락시 주우 다웅 뿍떼이나라 캐따 그래가	이래어 그 요새도 이래 이래 확확 부치면 말이야 뒤집어 주면 북데기가 껍질이 날아가면 먼지가 날아가면 그것을 인제 낟알을 주워 담으면 북데기 낟알이라고 했다 그래서
그게 뿍떼이 타자기	그게 북데기 타작
아하 마저 뿍떼이 타자기라 그릉 게	아 맞아 북데기 타작이야 그런 게
혹시 그럼며너 보리는 여르메 하니까 보리 타자근 쫌 다름미까 어떠씀미까	혹시 그러면은 보리는 여름에 하니까 보리 타작은 좀 다릅니까 어떻습니까
버리 타작끼읻 다르지	보리 타작이 다르지
그 즈 버리 타자근 얻 한창 더울 때 요지가너이 조 미씨므 하 끼레아에	그저 보리 타작은한창 더울 때 요즘 좀 있으면 할 거야
여기 요새 인제 버리 비 가주고 요새도 버리 타자기 마리지 그으 응 기게로 하능 거느 쉽찌마느이 옌나레는 글 인제 점부 재이 나 둔다꼬	여기 요새  인제 보리 베 가지고 요새도 보리 타작이 말이지 그 응 기계로 하는 것은 쉽지만은 옛날에는 그것을 이제 전부 재 놓아 둔다고
떠 이기 대버네 안 해 타자글	또 이게 대번에 안 해 타작을
마르라꽁	마르라고
버리까랠 해가주 이래 버리 이래 은 드걸 맨드러 가드 버리뜨기라 그능 게낭글 비가주 버리뜨글 맨드러 이래 상각경으로	보릿가리 해서 이래 보리 이래어 덕을 만들어서 보리 덕이라 그러는 게 나무를 베 가지고 보리 덕을 만들어 이래삼각형으로
멕 거 은제 뜨 이래 노우먼 이 중가네 바러미 통하머 이으 버리거 빨리마른다꼬	음 뭐 그 인제 또 이래 놓으면 이 중간에 바람이 통하면 이 보리가 빨리 마른다고
끄름 한 달짱간씨그 드어레 그래 이 그 가래 나아 도옹	그러면 한 달씩 들에 그래 이 그 가리로 놓아 둬
나 두먼 다 마르먼 인제 그걸 뜨 인제 져다가 마다아 노코 그 머 역 도르깨러 한다꾸 구또	놔 두면 다 마르면 인제 그것을 또 인제 져다가 마당에 놓고그 뭐도리깨로 한다고 그것도
뿍떼이 타자카는 시그로	북데기 타작하는 식으로
옌나렝 끄으 이래 버릴 이래읍 마뿌터 노꼬 도르깨륻 때린다꼬	옛날에 그이래 보리를 이래 맞붙여 놓고 도리깨로 때린다고
때리응 그 버리가 으러진다꼬	때리면 그 보리가 떨어진다고
버리인 떠러지고 으 버리다음만 껍떼이먼 나망아인	보리는 떨어지고 그 보릿단만 껍질만 남아서
그거 역씨도 맹 마차이르	그것 역시도 또한 마찬가지야
그래 인네여 뻑떼이거 다 떠러지먼 그 또 추레 꽉찌루 추레 내구	그래 인제 북데기가 다 떨어지면 그 또 추려 갈퀴로 추려 내고
그거또 뿍떼이거 나와 맹	그것도 북데기가 나와 역시
뿍뗑이 나오고 움 버리 알 라오 그래믄 버리 아음먼 주우 당꼬 뿍쩨인 또재차 그으쁘 뿍떼이 타자글 해이 덴다 그그또 멍 버리도	북데기가 나오고 어보리 낟알 나오고 그러면 보리 낟알만 주워 담고 북데기는 또 재차 그 북데기 타작을 해야 된다 그것도 뭐 보리도
맹 나라 카는 시그로 그래 해 가주우 당꼬 그래 한더으 그	역시 벼 하는식으로 그래 해 가지고 담고 그래 한다고 그
그 밤며네 또 허 머 달리 하는 사럼더 이께찌여	그 반면에 또뭐 다르게 하는 사람도 있겠지요
머머 어인 타자기라 그능 게	뭐뭐타작이라 그러는 게
자기 시꾸끼리 쪼매끔 하능 거는 머 이 당일 곰마 방매이드 뚜드레 한 사음도 이써	자기 식구끼리 조금 하는 것은 뭐 이 당일 그만 방망이로 두드려 하는 사람도 있어
메 딴씩 안 데능 거느요	어 몇 단씩 안 되는 것은요
그르코 으 그그 인제 어어 끄 버리 타자그 마이 한 지베는 사람 해 가주고 노블 해 가주우 한다꼬	그렇고그것 인제그 보리 타작을 많이 한 집  에는 사람을 해 가지고 놉을 해 가지고 한다고
옌나른 노비라 그르따	옛날에는 놉이라 그랬다
노블 해가주 인제마 서너씨 드러드 막 소리 해 감 뚜드렌다꼬 그언	놉을 해서 인제뭐 서넛씩 들여서 막 소리 해 가면서 두드린다고 그
